_excel_row_number,id,code,name_vi,name_en,category,chapter,is_active,display_order,created_at
13458,96b51a88-97d4-4895-b309-a9317a8d49f9,I169,"Khủng hoảng tăng huyết áp, không xác định","Hypertensive crisis, unspecified",I16,I,t,0,2026-03-24 09:08:37.687666+00
13459,75a49d26-2a75-49aa-93ad-db6e5f89d537,I1A0,Tăng huyết áp kháng trị,Resistant hypertension,I1A,I,t,0,2026-03-24 09:08:37.687666+00
13460,f2b280cd-8a35-4d8f-8947-e4c4c2fb58ec,I200,Đau thắt ngực không ổn định,Unstable angina,I20,I,t,0,2026-03-24 09:08:37.687666+00
13461,116f1fb7-57b1-409e-a1c2-00ba2ef5c990,I201,Đau thắt ngực có co thắt mạch vành được ghi nhận,Angina pectoris with documented spasm,I20,I,t,0,2026-03-24 09:08:37.687666+00
13462,59ba114e-f459-4483-89d0-32a599a1e1bc,I202,Đau thắt ngực kháng trị,Refractory angina pectoris,I20,I,t,0,2026-03-24 09:08:37.687666+00
13463,07e4e9b1-67c3-4930-8ed4-ef440dd440f0,I2081,Đau thắt ngực có rối loạn chức năng vi mạch vành,Angina pectoris with coronary microvascular dysfunction,I20,I,t,0,2026-03-24 09:08:37.687666+00
13464,80d25552-6ffa-4ea9-a34b-7edfc1a6e908,I2089,Các dạng đau thắt ngực khác,Other forms of angina pectoris,I20,I,t,0,2026-03-24 09:08:37.687666+00
13465,94d54fef-3e19-418c-82ec-d50665db5a62,I209,"Đau thắt ngực, không xác định","Angina pectoris, unspecified",I20,I,t,0,2026-03-24 09:08:37.687666+00
13466,6b91c8cf-af0f-4a6d-bc3d-141a70ac1aba,I2101,Nhồi máu cơ tim thể ST chênh lên (STEMI) liên quan đến động mạch vành chính trái,ST elevation (STEMI) myocardial infarction involving left main coronary artery,I21,I,t,0,2026-03-24 09:08:37.687666+00
13467,229ecb7e-07e1-4174-a6ec-544166bb8c95,I2102,Nhồi máu cơ tim thể ST chênh lên (STEMI) liên quan đến động mạch liên thất trước trái,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery,I21,I,t,0,2026-03-24 09:08:37.687666+00
13468,668c9431-6a7f-470a-a640-9746b22050c9,I213,Nhồi máu cơ tim thể ST chênh lên (STEMI) ở vị trí không xác định,ST elevation (STEMI) myocardial infarction of unspecified site,I21,I,t,0,2026-03-24 09:08:37.857809+00
13469,7fee4940-ef35-4d19-904c-2f083f8c9ea4,I214,Nhồi máu cơ tim thể không ST chênh lên (NSTEMI),Non-ST elevation (NSTEMI) myocardial infarction,I21,I,t,0,2026-03-24 09:08:37.857809+00
13470,dd41072b-3843-4360-b7dc-e53464d93df4,I219,"Nhồi máu cơ tim cấp, không xác định","Acute myocardial infarction, unspecified",I21,I,t,0,2026-03-24 09:08:37.857809+00
13471,eef85d74-3296-4f62-8800-19f8b2f9542a,I21A1,Nhồi máu cơ tim loại 2,Myocardial infarction type 2,I21,I,t,0,2026-03-24 09:08:37.857809+00
13472,216e8bd0-0e9e-4be5-b3d2-376d64d2f9c7,I21B,Nhồi máu cơ tim có rối loạn chức năng vi mạch vành,Myocardial infarction with coronary microvascular dysfunction,I21,I,t,0,2026-03-24 09:08:37.857809+00
13473,fc016845-df0d-4f91-9850-052bce43d089,I220,Nhồi máu cơ tim thể ST chênh lên (STEMI) thứ phát ở thành trước,Subsequent ST elevation (STEMI) myocardial infarction of anterior wall,I22,I,t,0,2026-03-24 09:08:37.857809+00
13474,319f36f4-a247-4f72-889a-e1baf3e845e7,I221,Nhồi máu cơ tim thể ST chênh lên (STEMI) thứ phát ở thành dưới,Subsequent ST elevation (STEMI) myocardial infarction of inferior wall,I22,I,t,0,2026-03-24 09:08:37.857809+00
13475,e7ac1722-644d-4655-b116-eb0370537f2e,I222,Nhồi máu cơ tim thể không ST chênh lên (NSTEMI) thứ phát,Subsequent non-ST elevation (NSTEMI) myocardial infarction,I22,I,t,0,2026-03-24 09:08:37.857809+00
13476,d14a8317-58e9-4312-b7e8-faa11c169734,I228,Nhồi máu cơ tim thể ST chênh lên (STEMI) thứ phát ở các vị trí khác,Subsequent ST elevation (STEMI) myocardial infarction of other sites,I22,I,t,0,2026-03-24 09:08:37.857809+00
13477,003771ba-105b-4c38-b53e-cf04412f83a6,I229,Nhồi máu cơ tim thể ST chênh lên (STEMI) thứ phát ở vị trí không xác định,Subsequent ST elevation (STEMI) myocardial infarction of unspecified site,I22,I,t,0,2026-03-24 09:08:37.857809+00
13478,679276d8-0166-4a5d-8070-b9eaeade9276,I230,Tràn máu màng tim như biến chứng hiện tại sau nhồi máu cơ tim cấp,Hemopericardium as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13479,4fb2b831-d17d-4b92-bf15-f13b943730d8,I231,Khuyết tật vách nhĩ như biến chứng hiện tại sau nhồi máu cơ tim cấp,Atrial septal defect as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13480,ed38fc83-3bfe-4a19-9654-5812d723cc89,I232,Khuyết tật vách thất như biến chứng hiện tại sau nhồi máu cơ tim cấp,Ventricular septal defect as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13481,96c986b5-353b-439c-85d7-1145b72acdad,I233,Vỡ thành tim không có tràn máu màng tim như biến chứng hiện tại sau nhồi máu cơ tim cấp,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13482,585e212a-b443-4257-8ade-08f5189329d8,I234,Vỡ các dây chằng van như biến chứng hiện tại sau nhồi máu cơ tim cấp,Rupture of chordae tendineae as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13483,799fc872-128d-48ab-a889-af98d1a08d75,I235,Vỡ các cột cơ nhú như biến chứng hiện tại sau nhồi máu cơ tim cấp,Rupture of papillary muscle as current complication following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13484,0651ab61-eadf-4fbf-b178-5316ebc115de,I236,"Huyết khối tâm nhĩ, tiểu nhĩ và tâm thất như biến chứng hiện tại sau nhồi máu cơ tim cấp","Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",I23,I,t,0,2026-03-24 09:08:37.857809+00
13485,f213d6c0-9e0d-4415-827d-c2d9b469ab79,I237,Đau thắt ngực sau nhồi máu,Postinfarction angina,I23,I,t,0,2026-03-24 09:08:37.857809+00
13486,10f8ef52-0de2-49df-830f-196e46c9b04f,I238,Các biến chứng hiện tại khác sau nhồi máu cơ tim cấp,Other current complications following acute myocardial infarction,I23,I,t,0,2026-03-24 09:08:37.857809+00
13487,971c771f-2255-454a-970e-a97d3b62c690,I240,Huyết khối động mạch vành cấp không gây nhồi máu cơ tim,Acute coronary thrombosis not resulting in myocardial infarction,I24,I,t,0,2026-03-24 09:08:37.857809+00
13488,98441142-dc3f-4e04-a4d9-2697d35e25ed,I241,Hội chứng Dressler,Dressler's syndrome,I24,I,t,0,2026-03-24 09:08:37.857809+00
13489,e5843ca9-c6f3-4de7-b224-18f40b5af5f2,I2481,Rối loạn chức năng vi mạch vành cấp,Acute coronary microvascular dysfunction,I24,I,t,0,2026-03-24 09:08:37.857809+00
13490,3ed13a5b-8374-4cf6-9a0a-e42c77ffd842,I2489,Các dạng bệnh tim thiếu máu cục bộ cấp khác,Other forms of acute ischemic heart disease,I24,I,t,0,2026-03-24 09:08:37.857809+00
13491,ed2f54d0-b864-4fa7-a84b-edf4b915af84,I249,"Bệnh tim thiếu máu cục bộ cấp, không xác định","Acute ischemic heart disease, unspecified",I24,I,t,0,2026-03-24 09:08:37.857809+00
13492,a8dab6ac-aa9b-404a-878b-65a9a8236359,I2510,Bệnh tim do xơ vữa động mạch vành tự nhiên không đau thắt ngực,Atherosclerotic heart disease of native coronary artery without angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13493,45dbba58-37a5-4b16-b327-7811cfaafed6,I25110,Bệnh tim do xơ vữa động mạch vành tự nhiên có đau thắt ngực không ổn định,Atherosclerotic heart disease of native coronary artery with unstable angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13494,7a67d338-5ca5-4076-ab70-19ac367e8b36,I25111,Bệnh tim do xơ vữa động mạch vành tự nhiên có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13495,1d285d2a-7ebf-4edc-9941-500dc82af5a9,I25112,Bệnh tim do xơ vữa động mạch vành tự nhiên có đau thắt ngực kháng trị,Atherosclerotic heart disease of native coronary artery with refractory angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13496,443c8f6d-cfa5-4088-bc60-f034b32446b6,I25118,Bệnh tim do xơ vữa động mạch vành tự nhiên có các dạng đau thắt ngực khác,Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13497,d97f62eb-68eb-4bb5-8fac-6cce51a12204,I25119,Bệnh tim do xơ vữa động mạch vành tự nhiên có đau thắt ngực không xác định,Atherosclerotic heart disease of native coronary artery with unspecified angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13498,a8b357c6-8ea9-4a94-8d07-06e3e5373cb8,I252,Nhồi máu cơ tim cũ,Old myocardial infarction,I25,I,t,0,2026-03-24 09:08:37.857809+00
13499,75cf13a5-aab3-4737-a81f-d341e7c0e014,I253,Phình động mạch tim,Aneurysm of heart,I25,I,t,0,2026-03-24 09:08:37.857809+00
13500,f7bffde7-05aa-48c8-b693-26d35c158d01,I2541,Phình động mạch vành,Coronary artery aneurysm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13501,cab40bc3-e902-4f97-b013-98adf73ce13e,I2542,Bóc tách động mạch vành,Coronary artery dissection,I25,I,t,0,2026-03-24 09:08:37.857809+00
13502,5aebe7f0-6ff0-4038-bd75-b91edf12dcc7,I255,Bệnh cơ tim do thiếu máu cục bộ,Ischemic cardiomyopathy,I25,I,t,0,2026-03-24 09:08:37.857809+00
13503,3501c43b-1964-4a87-a7e7-8cd7e2172c37,I256,Thiếu máu cơ tim thầm lặng,Silent myocardial ischemia,I25,I,t,0,2026-03-24 09:08:37.857809+00
13504,bb144e62-5c81-46a6-a869-25f208050cbe,I25700,Xơ vữa động mạch cầu nối động mạch vành (chưa xác định) có đau thắt ngực không ổn định,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris",I25,I,t,0,2026-03-24 09:08:37.857809+00
13505,6928cd51-061a-4f78-a2f1-e84b497ac282,I25701,Xơ vữa động mạch cầu nối động mạch vành (chưa xác định) có đau thắt ngực với co thắt mạch vành được ghi nhận,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris with documented spasm",I25,I,t,0,2026-03-24 09:08:37.857809+00
13506,06c7d0e0-cb14-42a7-bc3a-9960d183d957,I25702,Xơ vữa động mạch cầu nối động mạch vành (chưa xác định) có đau thắt ngực kháng trị,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with refractory angina pectoris",I25,I,t,0,2026-03-24 09:08:37.857809+00
13507,a3dac0ea-37e9-4099-801b-a0c5551bf5cb,I25708,Xơ vữa động mạch cầu nối động mạch vành (chưa xác định) có các dạng đau thắt ngực khác,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with other forms of angina pectoris",I25,I,t,0,2026-03-24 09:08:37.857809+00
13508,70391e01-fc8c-4b01-8030-6185d7ce606b,I25709,Xơ vữa động mạch cầu nối động mạch vành (chưa xác định) có đau thắt ngực không xác định,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unspecified angina pectoris",I25,I,t,0,2026-03-24 09:08:37.857809+00
13509,45711b14-d582-469b-81f2-37e2169466a7,I25710,Xơ vữa động mạch cầu nối động mạch vành bằng tĩnh mạch tự thân có đau thắt ngực không ổn định,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13510,b38a503d-d73e-4564-94d7-920b647b7412,I25711,Xơ vữa động mạch cầu nối động mạch vành bằng tĩnh mạch tự thân có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13511,854cd671-6cd2-49de-b6be-15fe83c4e9e7,I25712,Xơ vữa động mạch cầu nối động mạch vành bằng tĩnh mạch tự thân có đau thắt ngực kháng trị,Atherosclerosis of autologous vein coronary artery bypass graft(s) with refractory angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13512,7e5e4864-88e7-45af-b511-7e9d4ca02425,I25718,Xơ vữa động mạch cầu nối động mạch vành bằng tĩnh mạch tự thân có các dạng đau thắt ngực khác,Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13513,220b29fa-c348-48ef-9213-1f3d6d13652e,I25719,Xơ vữa động mạch cầu nối động mạch vành bằng tĩnh mạch tự thân có đau thắt ngực không xác định,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unspecified angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13514,b227409b-d418-4dcf-855e-b45200404fbb,I25720,Xơ vữa động mạch cầu nối động mạch vành bằng động mạch tự thân có đau thắt ngực không ổn định,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13515,aeb43cd5-79c1-43bb-8e1f-bd6bf719a074,I25721,Xơ vữa động mạch cầu nối động mạch vành bằng động mạch tự thân có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13516,76fcfa3b-e980-49a3-bcbd-611c54373d4f,I25722,Xơ vữa động mạch cầu nối động mạch vành bằng động mạch tự thân có đau thắt ngực kháng trị,Atherosclerosis of autologous artery coronary artery bypass graft(s) with refractory angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13517,81d98af1-06d9-4b68-8d2d-4f53ae7314fe,I25728,Xơ vữa động mạch cầu nối động mạch vành bằng động mạch tự thân có các dạng đau thắt ngực khác,Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13518,19063f2e-5b4c-40f6-b591-d3c07033677d,I25729,Xơ vữa động mạch cầu nối động mạch vành bằng động mạch tự thân có đau thắt ngực không xác định,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13519,606765d6-2b08-42a1-905b-d68501de664e,I25730,Xơ vữa động mạch cầu nối động mạch vành bằng sinh học không tự thân có đau thắt ngực không ổn định,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13520,36b2466a-603d-45fc-b5a2-c270b2cfb901,I25731,Xơ vữa động mạch cầu nối động mạch vành bằng sinh học không tự thân có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13521,16f64d0d-0ebc-494d-86e9-fd25f75793ad,I25732,Xơ vữa động mạch cầu nối động mạch vành bằng sinh học không tự thân có đau thắt ngực kháng trị,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with refractory angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13522,17bc79b7-3d7c-4a21-9bf2-ccf991f89e45,I25738,Xơ vữa động mạch cầu nối động mạch vành bằng sinh học không tự thân có các dạng đau thắt ngực khác,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13523,7702993c-839f-4656-8c50-a44a1273fa1c,I25739,Xơ vữa động mạch cầu nối động mạch vành bằng sinh học không tự thân có đau thắt ngực không xác định,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unspecified angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13524,ec67c66a-d516-4487-9e4b-41429aa40d05,I25750,Xơ vữa động mạch vành tự nhiên của tim ghép có đau thắt ngực không ổn định,Atherosclerosis of native coronary artery of transplanted heart with unstable angina,I25,I,t,0,2026-03-24 09:08:37.857809+00
13525,95c56031-364f-4cbd-b521-32be52d7fd56,I25751,Xơ vữa động mạch vành tự nhiên của tim ghép có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerosis of native coronary artery of transplanted heart with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
13526,019e34f8-e5fa-49df-bea4-688946654718,I25752,Xơ vữa động mạch vành tự nhiên của tim ghép có đau thắt ngực kháng trị,Atherosclerosis of native coronary artery of transplanted heart with refractory angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13527,cfac3d1b-df3b-4bea-a517-e493600e37ae,I25758,Xơ vữa động mạch vành tự nhiên của tim ghép có các dạng đau thắt ngực khác,Atherosclerosis of native coronary artery of transplanted heart with other forms of angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13528,fd5aa885-f1f2-4cee-be63-064c11a77f20,I25759,Xơ vữa động mạch vành tự nhiên của tim ghép có đau thắt ngực không xác định,Atherosclerosis of native coronary artery of transplanted heart with unspecified angina pectoris,I25,I,t,0,2026-03-24 09:08:37.857809+00
13529,c7ad2c77-586e-4832-b424-30b15b5e1c63,I25760,Xơ vữa động mạch vành ghép của tim ghép có đau thắt ngực không ổn định,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unstable angina,I25,I,t,0,2026-03-24 09:08:37.857809+00
13530,ddaa4b4f-7d15-435d-97ed-f945bfa362e2,I25761,Xơ vữa động mạch vành ghép của tim ghép có đau thắt ngực với co thắt mạch vành được ghi nhận,Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris with documented spasm,I25,I,t,0,2026-03-24 09:08:37.857809+00
